voivodeship,name,latitude,longitude
dolnośląskie,Dębice,51.1525,16.485
dolnośląskie,Dębiec,51.43111,16.39056
dolnośląskie,Dębina,51.05222,17.38833
dolnośląskie,Dębinki,51.60111,16.34889
dolnośląskie,Dębki,51.03139,16.36806
dolnośląskie,Dębna,51.1225,17.26806
dolnośląskie,Dębnica,51.38667,16.92694
dolnośląskie,Dębniki,50.74,17.05889
dolnośląskie,Dębno,51.3375,16.52611
dolnośląskie,Dębno-Cegielnia,51.55806,16.88611
dolnośląskie,Dębowa Góra,50.76639,16.73417
dolnośląskie,Dębowiec,50.595,17.08417
dolnośląskie,Dębowina,50.48694,16.71139
dolnośląskie,Dębowy Dwór,51.26167,17.56028
dolnośląskie,Dębowy Gaj,51.07556,15.63722
dolnośląskie,Dębrznik,50.81167,16.04111
dolnośląskie,Dębrzyna,51.33389,15.91917
dolnośląskie,Dęby,51.39639,17.68667
dolnośląskie,Dębów,51.52861,17.3375
dolnośląskie,Dębówka,50.55472,16.58306
dolnośląskie,Długokąty,51.35806,15.31222
dolnośląskie,Długopole Dolne,50.25833,16.63778
dolnośląskie,Długopole Górne,50.22222,16.64556
dolnośląskie,Długopole-Zdrój,50.24611,16.6325
dolnośląskie,Długołęka,51.17528,17.19194
dolnośląskie,Dłusko,51.30806,17.66611
dolnośląskie,Dłużec,51.08444,15.71556
dolnośląskie,Dłużyce,51.37444,16.44028
dolnośląskie,Dłużyna Dolna,51.23306,15.11417
dolnośląskie,Dłużyna Górna,51.22583,15.15806
dolnośląskie,Edwardów,50.79028,16.97083
dolnośląskie,Ernestynów,51.16833,16.02
dolnośląskie,Fabryczna,51.1225,16.93083
dolnośląskie,Figlów,50.86667,16.12333
dolnośląskie,Folwark,50.77833,16.8025
dolnośląskie,Folwark Solna,50.93472,16.86306
dolnośląskie,Folwark-Szczepankowice,50.94889,16.91861
dolnośląskie,Gaiki,51.57556,16.01472
dolnośląskie,Gaj,50.41917,16.77722
dolnośląskie,Gaj Oławski,50.92611,17.24639
dolnośląskie,Gajdówka,51.55972,17.33944
dolnośląskie,Gaje,51.26222,15.29583
dolnośląskie,Gajków,51.05861,17.18556
dolnośląskie,Gajnik,50.19361,16.70833
dolnośląskie,Gajniki,50.805,15.705
dolnośląskie,Gajowice,51.09833,17.00667
dolnośląskie,Gajów,50.52972,16.41278
dolnośląskie,Gajówka,50.96722,15.4625
dolnośląskie,Gajówka Nowa,50.39278,16.40472
dolnośląskie,Gajówka Łazy,51.42611,17.31472
dolnośląskie,Galowice,50.98278,17.00361
dolnośląskie,Garbce,51.51306,16.88417
dolnośląskie,Garncarsko,50.91694,16.69667
dolnośląskie,Garnczary,51.21333,15.75889
dolnośląskie,Garwół,51.34917,16.71111
dolnośląskie,Gaszowice,51.25944,17.5825
dolnośląskie,Gaszów,51.15806,15.61167
dolnośląskie,Gatka,51.53722,16.97972
dolnośląskie,Gaworzyce,51.6275,15.88194
dolnośląskie,Gawronki,51.54944,16.28056
dolnośląskie,Gawrony,51.54889,16.31139
dolnośląskie,Gawłowice,51.49806,16.34889
dolnośląskie,Gać,50.88778,17.36389
dolnośląskie,Gałów,51.11194,16.81083
dolnośląskie,Gałówek,51.10167,16.81694
dolnośląskie,Giebułtów,50.97861,15.34778
dolnośląskie,Giebułtów-Bloki,50.97361,15.34667
dolnośląskie,Giebułtówek,50.96833,15.33694
dolnośląskie,Gierałtowiec,51.17944,15.99139
dolnośląskie,Gierałtów,51.205,15.31222
dolnośląskie,Gierałtówek,50.93944,15.28139
dolnośląskie,Gierczyn,50.93111,15.40167
dolnośląskie,Gierzcze Dolne,50.68528,16.43139
dolnośląskie,Giełczów,50.48667,16.58306
dolnośląskie,Gilów,50.72139,16.76667
dolnośląskie,Gliczyny,50.75611,17.06861
dolnośląskie,Glinianki,51.095,17.03694
dolnośląskie,Gliniany,51.29944,16.44389
dolnośląskie,Glinica,50.86,16.83639
dolnośląskie,Gliniczka,50.71694,16.33944
dolnośląskie,Glinik,50.72861,16.27278
dolnośląskie,Glinka,51.70722,16.52167
dolnośląskie,Glinki,51.19611,16.14611
dolnośląskie,Glinno,50.72028,16.4725
dolnośląskie,Gniechowice,50.98722,16.83444
dolnośląskie,Gniewków,50.99778,16.22
dolnośląskie,Gniewomierz,51.16056,16.21722
dolnośląskie,Gniewomirowice,51.22472,16.06889
dolnośląskie,Gniewoszów,50.20139,16.60722
dolnośląskie,Goczałków,51.00722,16.32417
dolnośląskie,Goczałków Górny,51.00889,16.35139
dolnośląskie,Godków,51.00861,16.59806
dolnośląskie,Godnowa,51.56361,17.33306
dolnośląskie,Godnów,51.25694,15.61861
dolnośląskie,Goduszyn,50.9,15.67806
dolnośląskie,Godzieszowa,51.24056,17.13083
dolnośląskie,Godzieszów,51.20944,15.2475
dolnośląskie,Godzieszówek,50.95889,16.27139
dolnośląskie,Godzikowice,50.91083,17.31028
dolnośląskie,Godzinowice,50.90917,17.26194
dolnośląskie,Godziszowa,51.09556,16.21222
dolnośląskie,Godzięcin,51.32861,16.77056
dolnośląskie,Gogołowice,51.31694,16.32389
dolnośląskie,Gogołów,50.83083,16.58889
dolnośląskie,Gola,51.35306,16.93278
dolnośląskie,Gola Dzierżoniowska,50.73889,16.79278
dolnośląskie,Gola Górowska,51.66222,16.46639
dolnośląskie,Gola Mała,51.38194,17.42611
dolnośląskie,Gola Wielka,51.35583,17.54389
dolnośląskie,Gola Wąsoska,51.58639,16.70028
dolnośląskie,Gola Świdnicka,50.91833,16.61028
dolnośląskie,Golanka Dolna,51.25667,16.32667
dolnośląskie,Golanka Górna,51.24889,16.30361
dolnośląskie,Golejów,51.02361,15.58972
dolnośląskie,Goleniów Śląski,50.54111,16.9
dolnośląskie,Golina,51.38167,16.64083
dolnośląskie,Goliszyn,50.62583,16.51833
dolnośląskie,Goliszów,51.28,15.98083
dolnośląskie,Golińsk,50.64528,16.19083
dolnośląskie,Golkowice,51.68278,16.23611
dolnośląskie,Golnice,51.34972,15.58861
dolnośląskie,Golowice,51.57417,16.07389
dolnośląskie,Golędzinów,51.26861,16.92389
dolnośląskie,Gorce,50.76833,16.17444
dolnośląskie,Gorlice,51.13889,17.12444
dolnośląskie,Gorzanowice,50.945,16.0825
dolnośląskie,Gorzanów,50.35139,16.63556
dolnośląskie,Gorzelin,51.33167,16.18861
dolnośląskie,Gorzeszów,50.70444,16.11611
dolnośląskie,Gorzesław,51.16556,17.54361
dolnośląskie,Gorzeń,51.11917,15.92472
dolnośląskie,Gorzucha,51.00389,17.38556
dolnośląskie,Gorzuchów,50.49139,16.575
dolnośląskie,Gorzuchówek,50.485,16.54889
dolnośląskie,Gorzyca,51.37583,16.09139
dolnośląskie,Gostkowice,50.9075,17.08889
dolnośląskie,Gostków,50.84194,16.105
dolnośląskie,Gostyń,51.65028,15.895
dolnośląskie,Goszcz,51.39722,17.47944
dolnośląskie,Goszczyna,50.8675,17.19056
dolnośląskie,Goszów,50.29667,16.89389
dolnośląskie,Gosławice,51.22444,16.82639
dolnośląskie,Goworów,50.17278,16.71944
dolnośląskie,Gozdanin,51.13222,15.11778
dolnośląskie,Gozdawa,51.11194,16.65667
dolnośląskie,Gozdno,51.04861,15.91
dolnośląskie,Gozdów,51.28,15.64361
dolnośląskie,Gołaczów,50.43056,16.31056
dolnośląskie,Gołaszyce,50.91639,16.56056
dolnośląskie,Gołkowo,51.60083,17.51667
dolnośląskie,Gołocin,51.23639,15.96944
dolnośląskie,Gołogłowy,50.46778,16.62083
dolnośląskie,Gołostowice,50.74917,16.96861
dolnośląskie,Gołębice,51.18,17.68361
dolnośląskie,Gościradz,51.0175,15.68278
dolnośląskie,Gościszów,51.16139,15.4525
dolnośląskie,Gościsław,51.01583,16.5025
dolnośląskie,Gościęcice,50.75778,17.08472
dolnośląskie,Gościęcice Dolne,50.76861,17.09194
dolnośląskie,Gościęcice Górne,50.75194,17.09528
dolnośląskie,Gościęcice Średnie,50.75944,17.08722
dolnośląskie,Goślinów,51.21194,16.05889
dolnośląskie,Grabary,50.90611,15.79417
dolnośląskie,Grabek,51.45056,17.51139
dolnośląskie,Grabik,51.63528,15.91917
dolnośląskie,Grabina,50.95361,16.335
dolnośląskie,Grabiny,50.74528,17.09917
dolnośląskie,Grabiszyce Dolne,51.02778,15.22056
dolnośląskie,Grabiszyce Górne,51.00833,15.19361
dolnośląskie,Grabiszyce Średnie,51.01972,15.20917
dolnośląskie,Grabiszyn,51.09167,16.98611
dolnośląskie,Grabiszynek,51.08444,16.99056
dolnośląskie,Grabowa,50.32,16.68361
dolnośląskie,Grabownica,51.46528,17.46444
dolnośląskie,Grabowno,51.6375,16.58806
dolnośląskie,Grabowno Małe,51.37056,17.39778
dolnośląskie,Grabowno Wielkie,51.34944,17.41806
dolnośląskie,Grabówka,51.52167,17.08111
dolnośląskie,Gradów,51.5025,17.27861
dolnośląskie,Gradówek,51.09194,15.4775
dolnośląskie,Granica,50.93028,16.30917
dolnośląskie,Graniczna,50.98917,16.34528
dolnośląskie,Graniczna Dolna,50.9875,16.345
dolnośląskie,Graniczna Górna,50.99361,16.35083
dolnośląskie,Graniczne Budy,50.74806,15.82361
dolnośląskie,Granicznik,50.62194,16.39556
dolnośląskie,Granna,50.67194,16.33389
dolnośląskie,Granowice,51.07722,16.35111
dolnośląskie,Granów,51.41139,17.67083
dolnośląskie,Grobla,50.98361,16.11639
dolnośląskie,Groble,51.29528,15.81667
dolnośląskie,Groblice,51.01222,17.17361
dolnośląskie,Grochotów,50.90722,16.36028
dolnośląskie,Grochowa,50.55306,16.75583
dolnośląskie,Grochowice,51.78361,16.01639
dolnośląskie,Grochowiska,50.55472,16.83028
dolnośląskie,Grodnica,51.05361,15.32667
dolnośląskie,Grodowiec,51.54333,16.17111
dolnośląskie,Grodzanów,51.25056,16.59528
dolnośląskie,Grodziec,51.16944,15.78583
dolnośląskie,Grodziec Mały,51.68694,16.07333
dolnośląskie,Grodziszcze,50.625,16.655
dolnośląskie,Grodziszcze-Kolonia,50.61,16.63833
dolnośląskie,Grodziszowice,50.84917,17.1225
dolnośląskie,Grodziszów,50.99667,17.16333
dolnośląskie,Grodztwo,50.78889,16.03028
dolnośląskie,Gromadka,51.35806,15.76167
dolnośląskie,Gromadzyń,51.32417,16.345
dolnośląskie,Gronowice,51.205,17.74389
dolnośląskie,Gronów,51.18972,15.14611
dolnośląskie,Groszków,50.89222,16.04722
dolnośląskie,Grudno,50.95889,16.03556
dolnośląskie,Grudza,50.94694,15.50694
dolnośląskie,Gruszczyn,50.36056,16.84778
dolnośląskie,Gruszeczka,51.47278,17.16333
dolnośląskie,Gruszków,50.82583,15.86722
dolnośląskie,Gruszów,50.88556,16.55833
dolnośląskie,Gryfów Śląski,51.02944,15.41556
dolnośląskie,Gryżyce,51.48056,16.51194
dolnośląskie,Grzebielin,51.58833,17.26639
dolnośląskie,Grzegorzów,50.81778,16.96556
dolnośląskie,Grzeszyn,51.48278,16.64194
dolnośląskie,Grzmiąca,50.69611,16.34222
dolnośląskie,Grzybiany,51.19472,16.27417
dolnośląskie,Grzybów,51.34139,16.43861
dolnośląskie,Grzymalin,51.27583,16.09333
dolnośląskie,Grzymków,50.62889,16.475
dolnośląskie,Grządka,50.58222,16.47111
dolnośląskie,Grzęba,51.01917,15.68222
dolnośląskie,Grzędna,51.25333,15.82194
dolnośląskie,Grzędy,50.74556,16.13917
dolnośląskie,Grzędy Górne,50.72139,16.15583
dolnośląskie,Gródek,51.38639,16.79083
dolnośląskie,Grądy,50.99278,15.28889
dolnośląskie,Grądzik,51.45944,16.92917
dolnośląskie,Grębocice,51.59889,16.16972
dolnośląskie,Gręboszyce,51.16833,17.44639
dolnośląskie,Grędzina,51.08917,17.41694
dolnośląskie,Gumin,50.70528,16.81778
dolnośląskie,Gutków,51.23861,17.56972
dolnośląskie,Guzice,51.53167,16.10528
dolnośląskie,Guzowice,51.62389,17.31833
dolnośląskie,Gułów,50.8325,17.17028
dolnośląskie,Gwizdanów,51.53028,16.28806
dolnośląskie,Góra,51.66833,16.53944
dolnośląskie,Góra Igliczna,50.24111,16.74833
dolnośląskie,Góra Świętej Anny,51.67361,15.85778
dolnośląskie,Górale,51.53444,17.5625
dolnośląskie,Górczyca,51.065,15.67972
dolnośląskie,Górczyn,51.54361,15.76278
dolnośląskie,Góreczki,51.04472,15.25722
dolnośląskie,Góreczno,50.90806,15.32778
dolnośląskie,Górka,51.38167,16.80028
dolnośląskie,Górka Sobocka,50.74861,16.95778
dolnośląskie,Górka Wąsoska,51.57833,16.68389
dolnośląskie,Górki,51.24722,15.23222
dolnośląskie,Górkowice,51.36861,16.96889
dolnośląskie,Górna,50.89833,15.35417
dolnośląskie,Górne Wambierzyce,50.47556,16.42722
dolnośląskie,Górnik,50.95472,17.2775
dolnośląskie,Górnik-Kolonia,50.59889,17.06444
dolnośląskie,Górniki,50.77472,17.04
dolnośląskie,Górowo,51.36806,16.80361
dolnośląskie,Góry,51.59944,17.35806
dolnośląskie,Górzec,50.81083,17.07528
dolnośląskie,Górzna,50.56472,16.46778
dolnośląskie,Górzyce,50.96472,16.83278
dolnośląskie,Górzyn,51.50222,16.39611
dolnośląskie,Górzyniec,50.85528,15.57278
dolnośląskie,Gądkowice,51.56917,17.45806
dolnośląskie,Gądków,51.0825,16.39639
dolnośląskie,Gądów,51.05139,16.90972
dolnośląskie,Gądów Mały,51.12778,16.96417
dolnośląskie,Gąsienice,51.39639,15.89278
dolnośląskie,Gąsior,51.57306,16.5575
dolnośląskie,Gąsiorów,51.2425,16.74056
dolnośląskie,Gąska,50.80833,15.80528
dolnośląskie,Gąski,51.43083,17.04194
dolnośląskie,Gębczyce,50.72194,17.05444
dolnośląskie,Gębice,50.71389,17.04
dolnośląskie,Gęsia Górka,51.22806,17.42917
dolnośląskie,Gęsice,50.94917,17.11889
dolnośląskie,Gęsiniec,50.76556,17.06944
dolnośląskie,Głobice,51.64167,16.34389
dolnośląskie,Głogi,51.24889,16.725
dolnośląskie,Głogów,51.665,16.08139
dolnośląskie,Głogówko,51.7325,16.095
dolnośląskie,Głoska,51.24,16.72167
dolnośląskie,Głowaczów,50.65806,17.17944
dolnośląskie,Głownin,50.85,16.96361
dolnośląskie,Głuchowice,51.28806,16.13611
dolnośląskie,Głuchów Dolny,51.28333,17.12111
dolnośląskie,Głuchów Górny,51.27056,17.13
dolnośląskie,Głuszec,51.36278,15.14
dolnośląskie,Głuszyca,50.68722,16.37111
dolnośląskie,Głuszyca Górna,50.665,16.37583
dolnośląskie,Głębock,50.82306,15.74722
dolnośląskie,Głęboka,50.51667,17.06139
dolnośląskie,Głębokie,51.36194,15.295
dolnośląskie,Głębowice,51.44778,16.73861
dolnośląskie,Hajdany,51.25444,17.49556
dolnośląskie,Hala Izerska,50.85444,15.36111
dolnośląskie,Hałdrychowice,51.36389,17.65972
dolnośląskie,Henrykowice,51.51889,17.44778
dolnośląskie,Henryków,50.65389,17.01083
dolnośląskie,Henryków Lubański,51.16611,15.25472
dolnośląskie,Holendry,51.335,17.38194
dolnośląskie,Huberek,50.49778,16.60639
dolnośląskie,Huby,51.09111,17.03778
dolnośląskie,Hucisko,51.49833,17.025
dolnośląskie,Humel,50.43917,16.8725
dolnośląskie,Huta,50.32861,16.54583
dolnośląskie,Huta Barbara,50.60583,16.5575
dolnośląskie,Hutnik,51.65611,16.09194
dolnośląskie,Idzików,50.27556,16.72972
dolnośląskie,Igłowice,51.62278,16.26944
dolnośląskie,Ilnica,51.10028,16.71639
dolnośląskie,Imbramowice,50.96806,16.56778
dolnośląskie,Irządze,51.59222,16.42556
dolnośląskie,Iwiny,51.0425,17.07722
dolnośląskie,Iwiny-Osiedle,51.21667,15.73639
dolnośląskie,Iwno,51.42056,16.46444
dolnośląskie,Izera,50.90083,15.35167
dolnośląskie,Jabłoniec,51.02028,15.13806
dolnośląskie,Jabłonów,51.50472,15.91833
dolnośląskie,Jabłów,50.78583,16.16472
dolnośląskie,Jaczkowice,50.91583,17.27389
dolnośląskie,Jaczków,50.80722,16.09639
dolnośląskie,Jaczów,51.62833,16.07472
dolnośląskie,Jadwisin,51.24444,15.84972
dolnośląskie,Jagielnica,50.64417,17.22694
dolnośląskie,Jagielno,50.63361,17.20417
dolnośląskie,Jagniątków,50.82194,15.61694
dolnośląskie,Jagodna,50.27694,16.5375
dolnośląskie,Jagodnik,50.83583,16.52944
dolnośląskie,Jagodno,51.05833,17.06139
dolnośląskie,Jagodzin,51.36139,15.16139
dolnośląskie,Jagoszyce,51.37583,16.90889
dolnośląskie,Jaksin,50.84944,17.07417
dolnośląskie,Jaksonowice,51.24778,17.24389
dolnośląskie,Jaksonów,50.93583,16.965
dolnośląskie,Jakubikowice,51.45333,16.60167
dolnośląskie,Jakubkowice,51.05917,16.64806
dolnośląskie,Jakubowice,50.8875,17.24556
dolnośląskie,Jakubowo Lubińskie,51.46722,15.87722
dolnośląskie,Jakubów,50.69833,16.9275
dolnośląskie,Jakuszowa,51.01083,16.10667
dolnośląskie,Jakuszyce,50.81694,15.43306
dolnośląskie,Jakuszów,51.24306,16.11639
dolnośląskie,Jamnik,51.46944,17.01167
dolnośląskie,Janczowice,50.78556,16.74556
dolnośląskie,Janice,50.95528,15.53278
dolnośląskie,Janików,50.96944,17.37333
dolnośląskie,Janiszów,50.7625,15.99111
dolnośląskie,Jankowa,51.58556,17.38833
dolnośląskie,Jankowice,50.99417,17.19694
dolnośląskie,Jankowice Małe,50.85528,17.32139
dolnośląskie,Janków,50.94556,17.16417
dolnośląskie,Janochów,50.97833,15.87472
dolnośląskie,Janowa Góra,50.26361,16.83278
dolnośląskie,Janowice,51.13389,16.41056
dolnośląskie,Janowice Duże,51.14083,16.10028
dolnośląskie,Janowice Nowe,50.87361,15.91694
dolnośląskie,Janowice Stare,50.88722,15.94
dolnośląskie,Janowice Wielkie,50.87944,15.92333
dolnośląskie,Janowiczki,50.73889,16.94361
dolnośląskie,Janowiec,50.50167,16.76778
dolnośląskie,Janowo,50.80167,17.23167
dolnośląskie,Januszkowice,51.22306,17.24222
dolnośląskie,Januszowice,50.89139,15.8425
dolnośląskie,Janówek,50.85139,16.83417
dolnośląskie,Janówka,50.68944,16.9475
dolnośląskie,Jarkowice,50.72056,15.90028
dolnośląskie,Jarków,50.4025,16.26528
dolnośląskie,Jarnołtów,51.12028,16.84806
dolnośląskie,Jaroniów,50.93722,16.90306
dolnośląskie,Jarostów,51.075,16.47306
dolnośląskie,Jaroszyce,50.90611,15.49222
dolnośląskie,Jaroszów,50.98806,16.41833
dolnośląskie,Jaroszów-Hotele,50.9925,16.44
dolnośląskie,Jaroszówka,51.31472,15.98667
dolnośląskie,Jarosław,51.06944,16.52667
dolnośląskie,Jarosławice,50.9725,17.15139
dolnośląskie,Jary,51.28333,16.8675
dolnośląskie,Jarząbkowice,51.10222,16.76639
dolnośląskie,Jasienica,50.65861,17.07667
dolnośląskie,Jasin,50.71333,16.84361
dolnośląskie,Jasinek,50.725,16.81778
dolnośląskie,Jasionek,51.12861,15.73778
dolnośląskie,Jaskulin,50.88472,16.26139
dolnośląskie,Jasna Dolina,50.51444,16.53472
dolnośląskie,Jasna Góra,50.87306,14.95889
dolnośląskie,Jastrowiec,50.9675,16.05417
dolnośląskie,Jastrzębce,51.18472,16.55389
dolnośląskie,Jastrzębia,51.67361,16.49028
dolnośląskie,Jastrzębia Góra,50.74306,16.09556
dolnośląskie,Jastrzębiec,50.62361,16.51944
dolnośląskie,Jastrzębnik,51.08917,15.83917
dolnośląskie,Jaszkotle,51.05694,16.90222
dolnośląskie,Jaszkowa Dolna,50.41806,16.69
dolnośląskie,Jaszkowa Górna,50.40528,16.74667
dolnośląskie,Jaszków,51.20222,16.09583
dolnośląskie,Jaszkówka,50.43667,16.69861
dolnośląskie,Jaszowice,50.9175,16.89389
dolnośląskie,Jaszyce,51.33056,17.10278
dolnośląskie,Jasłówek,50.63167,17.01167
dolnośląskie,Jawiszów,50.70694,16.06639
dolnośląskie,Jawor,51.05083,16.19306
dolnośląskie,Jaworek,50.21639,16.73917
dolnośląskie,Jaworek Górny,50.21833,16.76667
dolnośląskie,Jawornica,50.39333,16.33194
dolnośląskie,Jaworzyna Śląska,50.91444,16.43056
dolnośląskie,Jaworów,50.80056,17.30833
dolnośląskie,Jałowiec,51.09222,15.31056
dolnośląskie,Jańczów,51.03,16.50361
dolnośląskie,Jaśkowice,51.19417,16.62806
dolnośląskie,Jaśkowice Legnickie,51.22417,16.31194
dolnośląskie,Jaźwina,50.79639,16.70056
dolnośląskie,Jaźwiny,51.36667,17.13389
dolnośląskie,Jedlina-Zdrój,50.72444,16.34833
dolnośląskie,Jedlinka,50.71361,16.36222
dolnośląskie,Jedlinki,50.77944,15.81111
dolnośląskie,Jegłowa,50.73,17.15722
dolnośląskie,Jelcz,51.02139,17.31639
dolnośląskie,Jelcz-Laskowice,51.03806,17.34278
dolnośląskie,Jelczyk,51.02528,17.30083
dolnośląskie,Jelenia Góra,50.90306,15.73528
dolnośląskie,Jelenia Głowa,50.47028,16.43417
dolnośląskie,Jelenie Rogi,51.39528,15.42194
dolnośląskie,Jelenin,50.86,17.04472
dolnośląskie,Jeleniów,50.42167,16.25889
dolnośląskie,Jemielna,51.21417,17.57278
dolnośląskie,Jemielnik,51.31167,17.70722
dolnośląskie,Jemielno,51.52444,16.54389
dolnośląskie,Jemna,50.595,16.65278
dolnośląskie,Jenkowice,51.07389,16.6
dolnośląskie,Jenków,51.06944,16.38889
dolnośląskie,Jerzmanice-Zdrój,51.115,15.87611
dolnośląskie,Jerzmanki,51.13556,15.06194
dolnośląskie,Jerzmanowa,51.595,16.04306
dolnośląskie,Jerzmanowice,51.28,15.88778
dolnośląskie,Jerzmanowo,51.12056,16.8725
dolnośląskie,Jerzykowice Małe,50.39056,16.3125
dolnośląskie,Jerzykowice Wielkie,50.43833,16.2725
dolnośląskie,Jerzyków,51.04,16.09806
dolnośląskie,Jesienna,50.49667,17.05194
dolnośląskie,Jeszkowice,51.06361,17.22389
dolnośląskie,Jezierzany,51.23944,16.10111
dolnośląskie,Jezierzyce Małe,50.8275,16.92417
dolnośląskie,Jezierzyce Wielkie,50.83917,16.89667
dolnośląskie,Jezioro,51.43333,17.52111
dolnośląskie,Jeziory,51.39417,15.42889
dolnośląskie,Jeżowice,50.48139,16.3125
dolnośląskie,Jeżyny,50.81472,15.82028
dolnośląskie,Jeżów,50.93556,16.07028
dolnośląskie,Jeżów Sudecki,50.93278,15.74389
dolnośląskie,Joachimówka,51.54111,17.48639
dolnośląskie,Jodłowice,51.28222,16.79361
dolnośląskie,Jodłownik,50.64639,16.61167
dolnośląskie,Jodłów,50.165,16.75833
dolnośląskie,Jonas,51.24056,17.50861
dolnośląskie,Jordanów Śląski,50.86222,16.86778
dolnośląskie,Jugowa,50.93556,16.25056
dolnośląskie,Jugowice,50.73083,16.40333
dolnośląskie,Jugowiec,51.13667,16.64139
dolnośląskie,Jugów,50.63417,16.51278
dolnośląskie,Junoszyn,51.27556,17.54639
dolnośląskie,Jurcz,51.31833,16.40556
dolnośląskie,Jurczyce,51.04639,16.785
dolnośląskie,Jurkowice,50.69667,15.99444
dolnośląskie,Jurków,51.19444,15.74472
dolnośląskie,Juszczyn,51.155,16.67667
dolnośląskie,Juszowice,51.47722,16.25611
dolnośląskie,Jutroszów,50.61611,16.54167
dolnośląskie,Jutrzyna,50.75472,17.26111
dolnośląskie,Józefówek,50.65944,16.62611
